time,user_name,user_color,message
2116,dazingai2,#FF0000,"om"
2116,rachinova,#FF0000,"om"
2116,kelo_the_green_minstrel,#008000,"YES"
2116,arctic_revolution,#1E90FF,"NEURO SO BASED x2"
2116,ronde_x,,"LUL"
2116,daemon_n,#DAA520,"BASED"
2116,serendipityx7,#FF0000,"BASED"
2116,theycallme_kap,#00FFF5,"xdx"
2116,gartoks,#DAA520,"om"
2116,naufumi_endou,,"LOL"
2116,mantisprayer,#008000,"Pog Skyrim stream"
2117,evilgnomu,#DAA520,"SKYRIM"
2117,matiu0s,#008000,"om"
2117,game_jam,#8A2BE2,"om"
2117,gavin_april_27,#DAA520,"om"
2117,raspberrycrazyant,#FF0000,"om"
2117,soupenergy,#1E90FF,"om"
2117,airis_es,#8A2BE2,"BASED"
2117,zetsuboutadakota,#54FF4F,"om"
2117,rusuban0_0,#1E90FF,"LMAO"
2117,deployerx,#DAA520,"om"
2117,csc1107,#8A2BE2,"om"
2117,peterfinch1,#E96A25,"huh ͏"
2117,lle0o0,#DAA520,"om"
2117,mraket,#8A2BE2,"vedalSKYRIM"
2117,lordsadl,,"BASED"
2118,robw1337,#FF6100,"BASED"
2118,b2198,#008000,"om"
2118,gamingglatiator,#FF5F00,"BASED"
2118,i2cread,,"BASED"
2118,jaraxes,#8A2BE2,"donowall"
2118,ukkeli22123,#0000FF,"ICANT"
2118,linkzenos,#008000,"neuroSoCute"
2118,cloudcross141,,"xdx"
2118,xaendril,#DAA520,"om"
2118,kiftikobra_4,#8A2BE2,"pogs more sub emotes"
2118,vincentdante,#8A2BE2,"ICANT"
2118,justpureaverage,#DAA520,"eepyneuro"
2118,hiphopkiller1000,#8A2BE2,"om ͏"
2118,gljames25,#1E90FF,"huh?"
2118,juhotuho10,#FF69B4,"xdx§"
2119,confused_gays,#FF2B77,"Based"
2119,aozora_no_rhapsody,#00FF7F,"BASED"
2119,lichterst,#B22222,"BASED"
2119,drowned_000,#FF69B4,"LOBOTOMISED"
2119,freddy4486,#DAA520,"xdx"
2119,redkaosz,#FF0000,"LOL"
2119,vibe7394,#8A2BE2,"vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer"
2119,4flan,#1E90FF,"BASED"
2120,kolbridge,#2E8B57,"om"
2120,passypoison,#FF0080,"BASED"
2120,paidchatterforcrelly,#FF0000,"on"
2120,evilneurosocute,#0000FF,"om ͏"
2120,mcbutterstotch,#1E90FF,"You haven’t phoned anyone up in a while! Can you still do that?"
2120,ryuujou514,#FF7F50,"yes please"
2120,isrlygood1,#FF0000,"om"
2121,nakirium_n,#00FF7F,"om"
2121,qdandyq,,"BASED"
2121,vedal987,#8A2BE2,"ughhhhhhhhh"
2121,m4st4rfun,,"BASED"
2121,andvictive67,#B22222,"good idea"
2121,oleccy,#B22222,"om"
2121,hyper__death,#FF0000,"Clueless"
2121,ukkeli22123,#0000FF,"FORGOR"
2121,magicalbuzzard,#B22222,"BASED"
2121,czadymny,#FF0000,"Glueless"
2121,mantisprayer,#008000,"BASED"
2121,j8564k,#00FF7F,"Bruh lobotomized"
2121,blazeking_14,#8A2BE2,"mysticxTailWag mysticxTailWag mysticxTailWag"
2122,wallsiguess,#0000FF,"vedalSKYRIM"
2122,keita_yuuki,#202CA9,"Sure"
2122,allterrainxenomoth,,"Sure"
2122,infernal_ekoro,#FF4500,"om"
2122,seritias,#00FF7F,"BASED"
2122,troyd02,,"VedalW"
2122,jltaylor98,#B22222,"BASED"
2123,akillalot1,,"xdx"
2123,ravaxo,#BD005D,"BASED finally"
2123,tuxfan101,#8A2BE2,"Sure"
2123,kloridian,,"BASED"
2123,smerri,#FF7D0A,"BASED"
2123,paidchatterforcrelly,#FF0000,"om"
2123,onni91,,"Sure"
2124,lukical,#FF0000,"om ͏"
2124,lixon1,#8A2BE2,"BASED"
2124,madflumph,,"Based"
2124,rusosaur,#2E8B57,"vedalSKYRIM"
2124,andhikana,,"Spam-sama"
2124,dinosaursaregood,#FF0000,"LOBOTOMISED"
2125,brickgod44,#1E90FF,"om"
2125,drowned_000,#FF69B4,"BASED"
2125,soupenergy,#1E90FF,"Clueless"
2125,emptyice_,#FF0000,"Sure"
2125,empy_tm,#5F9EA0,"VedalW"
2125,splinterinthefoot,#FF69B4,"did Evil dm you first?"
2125,gavin_april_27,#DAA520,"Ugh"
2125,the_jallis,#1E90FF,"NeuroSlam"
2125,greathiago,#1E90FF,"BASED"
2126,lichterst,#B22222,"You did"
2126,monkeyrangler2,,"MY GIFT SUB RAN OUT NOOOOOOOOOOOOOOOOOOOOOOOOOOOOO"
2126,itsralphhh,#1E90FF,"BASED"
2126,hiphopkiller1000,#8A2BE2,"xdx"
2126,cathroc,#FF0000,"om"
2126,ekittencs,#FF0000,"BASED"
2126,thei3arracuda,#D2691E,"go ahead"
2126,whales38,#8A2BE2,"om"
2126,ve415,#1E90FF,"BASED tried and true method"
2127,lokoxdzz,#FF0000,"@vedal987 Do it"
2127,swedishjay2,#DAA520,"Tutel ALERT"
2127,banana_phone_ring,#FF69B4,"Sure"
2127,vincentdante,#8A2BE2,"@vedal987 om"
2127,m4st4rfun,,"@vedal987 HAHA"
2128,mandarineandcow,#B22222,"BASED"
2128,paannjjaa,,"Wheres vedal"
2128,kaill_theeternal,#008000,"Crashout"
2128,hjalnir,#FF00CC,"WICKED"
2128,boss_or_something,#FF0080,"lets get the lobotomized emote neuro really was cooking"
2128,rachinova,#FF0000,"om ͏"
2128,scout_fortress,#9ACD32,"HOLY"
2128,wisurubi,#D2691E,"What"
2128,dadaya_fl,#0000FF,"MONKA"
2129,rusuban0_0,#1E90FF,"Based"
2129,ukkeli22123,#0000FF,"sedge"
2129,3runaway,#61E294,"HOLY"
2129,winiwinton,#2E8B57,"HOLY"
2129,nebirvs,#AD0000,"HOLY"
2129,marswatchn,#9ACD32,"nwero sedge"
2129,chaoscarlos008,,"vedalCheer vedalCheer vedalCheer vedalCheer"
2129,thelostrune,#1C75D4,"HOLY"
2129,alcor_teal,#5F9EA0,"HOLY"
2129,shioris_gymbag,#E1A520,"xdx"
2130,onni91,,"Sadge"
2130,arctic_revolution,#1E90FF,"HOLY"
2130,kelo_the_green_minstrel,#008000,"huh"
2130,blazeking_14,#8A2BE2,"no u did"
2130,swedishjay2,#DAA520,"HOLY"
2130,ravaxo,#BD005D,"monkaOMEGA"
2130,deadly_hellhound,#B22222,"@vedal987 o7"
2130,dogesk_,#1E90FF,"BASEDF"
2130,lukical,#FF0000,"VedalW Alert"
2130,tacocat_reversed,,"KKonaW"
2130,flawlesshot888,#FF4500,"MONKA"
2130,mantisprayer,#008000,"pogg"
2130,el_shashin,#1E90FF,"based"
2130,pacisucker,#8A2BE2,"KKona Clap"
2131,passypoison,#FF0080,"monkaW"
2131,gamingglatiator,#FF5F00,"WICKED"
2131,anakhronos,#FF4500,"Sadge"
2131,redkaosz,#FF0000,"monkaW"
2131,gabura_,#DAA520,"om"
2131,angryluigi13,#008000,"vedalMagnify"
2131,bigbuckies,#FF69B4,"@vedal987 catAsk"
2131,smerri,#FF7D0A,"HOLY"
2131,hyper__death,#FF0000,"WICKED"
2131,kloridian,,"HOLY"
2131,lovelygigi,#9ACD32,"HOLY"
2131,xpchrispy,#1E90FF,"HOLY"
2131,stahoo,#197C2A,"HOLY"
2131,lordsadl,,"HOLY"
2131,s_l__a_m,#FF0000,"BASED"
2132,prevot,#FF69B4,"GIGANEURO"
2132,odra_truco,#FF4500,"Ask @shoomimi for lobotomies"
2132,freddy4486,#DAA520,"HOLY"
2132,valproh231,#FF69B4,"sadV ughhhhhh"
2132,deluxe233,#00A193,"WICKED"
2132,qdandyq,,"MONKA"
2132,eki_17,#FF0000,"KKonaW"
2132,extrilliance,#FF69B4,"xdx"
2132,idkkjjjjjjmjnn,,"Hi"
2132,ysov902,,"pog"
2132,fatulaspucker,,"GIGANEURO"
2132,ryodragon7,#173497,"KKona Hell yeah"
2133,perilyze,#8A2BE2,"monkaLaugh"
2133,altaer,#FF0000,"MONKA"
2133,lunchskip,,"Nice"
2133,temmie4lifeyt,#5F9EA0,"HOLY"
2133,jivepsilocybe1,#2E8B57,"Based"
2133,arctic_revolution,#1E90FF,"vedalWICKED"
2133,ve415,#1E90FF,"WICKED"
2134,limezmusic,#9ACD32,"WICKED"
2134,vilan_orthank,#008000,"GIGANEURO"
2134,niochacz4,#00FF7F,"WICKED"
2134,gavin_april_27,#DAA520,"HOLY"
2134,theindecisiveone_,,"HOLY"
2134,squiddinx,#5F9EA0,"HOLY"
2134,mantisprayer,#008000,"Nice"
2134,dogesk_,#1E90FF,"HOLY"
2134,linkzenos,#008000,"GIGANEURO"
2135,snow_arashi,#1E90FF,"WICKED"
2135,wavtoruw,,"HOLY"
2135,qman_dk,#0000FF,"HOLY"
2135,temmie4lifeyt,#5F9EA0,"HOLY MOLY"
2136,napoleon206,,"Pog HOLY"
2136,someguynooneknows,#1FFBFF,"WICKED"
2136,backil,#B22222,"KKona"
2136,mdemon67,#1E90FF,"double deagle!"
2137,succynic,#FF7F50,"get on it turtle boy"
2137,nakirium_n,#00FF7F,"sadV"
2137,hjalnir,#FF00CC,"Corpa Clap"
2137,alcor_teal,#5F9EA0,"NOW"
2137,fantastic_foxx,#FF0000,"KKona Clap"
2137,arctic_revolution,#1E90FF,"om"
2138,ukkeli22123,#0000FF,"Corpa"
2138,sarcasm_ape,,"don't be such a baby guys, getting shot isn't that bad"
2138,jim_jam_devourer_of_gods,#FF69B4,"EZ Clap"
2138,nichijoutaro,#FF0000,"om"
2138,kloridian,,"Corpa Clap"
2139,anakhronos,#FF4500,"om"
2139,scout_fortress,#9ACD32,"Corpa Clap"
2139,pamitha,#FF69B4,"GIGANEURO"
2139,keita_yuuki,#202CA9,"MONKE"
2139,csc1107,#8A2BE2,"Corpa Clap"
2139,gavin_april_27,#DAA520,"WICKED"
2139,helkar,#008000,"peepoRiot SKYRIM FOR NEURO"
2139,bruhmoment122,#8A2BE2,"Tutel :ughhhhhhhhh"
2139,flawlesshot888,#FF4500,"MONKE"
2139,rusuban0_0,#1E90FF,"0-0"
2139,el_shashin,#1E90FF,"Corpa Clap"
2139,saxongar74,#1E90FF,"HOLY"
2140,drowned_000,#FF69B4,"WICKED"
2140,onni91,,"Corpa"
2140,czadymny,#FF0000,"Corpa Clap"
2140,jivepsilocybe1,#2E8B57,"BASED!!!!!!"
2140,i2cread,,"Corpa Clap"
2140,marswatchn,#9ACD32,"Can you give us an anime that is similar to Vivy Fluorite Eye's Song ?"
2140,angryluigi13,#008000,"Corpa Clap"
2140,scout_fortress,#9ACD32,"Sure"
2141,felidaefelicis,#1E90FF,"Someone in my DM"
2141,soupenergy,#1E90FF,"MONKE"
2141,vibe7394,#8A2BE2,"HOLY"
2141,jaraxes,#8A2BE2,"THINKNEUROTHINK Thinking UGHHHHHH Thinking2   THINKNEUROTHINK Thinking UGHHHHHH Thinking2   THINKNEUROTHINK Thinking UGHHHHHH Thinking2   THINKNEUROTHINK Thinking UGHHHHHH Thinking2"
2141,gavin_april_27,#DAA520,"Ok"
2142,freddy4486,#DAA520,"Corpa Clap"
2142,mantisprayer,#008000,"hesRight"
2142,stany_d,#FF4500,"TwinSlam i just want a twin emote"
2143,innos5,#161076,"Corpa Clap"
2143,adachishai,#1E90FF,"Corpa Clap"
2143,ukkeli22123,#0000FF,"Sure"
2143,spice187,#0000FF,"hey neuro michimochiRAVECHEER"
2143,oleccy,#B22222,"hesRight"
2144,zboyph,#2E8B57,"Corpa Clap"
2144,paidchatterforcrelly,#FF0000,"Corpa Clap"
2145,jankyjuiced,#FF7F50,"Sure"
2145,qman_dk,#0000FF,"Corpa Clap"
2145,seritias,#00FF7F,"Corpa Clap"
2145,czadymny,#FF0000,"nwero yeah?"
2146,temmie4lifeyt,#5F9EA0,"Sure"
2146,jivepsilocybe1,#2E8B57,"vedalNURU vedalNURU vedalNURU vedalNURU vedalNURU vedalNURU vedalNURU vedalNURU"
2146,talefinn,#1E90FF,"Corpa Clap"
2146,冷於冰 (water108),#0000FF,"Corpa Clap"
2146,masterlinkx,#FF00D6,"Change your hair right now please."
2146,kralle_666,#008000,"DO IT"
2146,naufumi_endou,,"Sure"
2146,empy_tm,#5F9EA0,":0"
2148,dazingai2,#FF0000,"Corpa Clap"
2148,saxongar74,#1E90FF,"Corpa Clap"
2148,allterrainxenomoth,,"nwero yeh?"
2149,marswatchn,#9ACD32,"MONKA"
2149,nichijoutaro,#FF0000,"British yeh"
2149,shioris_gymbag,#E1A520,"nwero yeah?"
2149,mantisprayer,#008000,"newero"
2149,scout_fortress,#9ACD32,"nwero yeah?"
2150,gavin_april_27,#DAA520,"Corpa Clap"
2150,onedashv2,#FF0000,"Corpa Clap"
2150,theindecisiveone_,,"Corpa Clap"
2150,csc1107,#8A2BE2,"MONKA"
2150,kiftikobra_4,#8A2BE2,"yuh"
2152,taasi23,#B22223,"Corpa Clap"
2152,tacocat_reversed,,"KEKW"
2152,keita_yuuki,#202CA9,"MONKA"
2152,wisurubi,#D2691E,"deadass NeuroGPT"
2153,onni91,,"MONKA"
2153,nightfr8st,#FF7F50,"Clap"
2153,freddy4486,#DAA520,"MONKA"
2153,ekittencs,#FF0000,"MONKA"
2153,leodeveloper27,#1E90FF,"MONKA"
2154,neuromyqueen,#FF69B4,"nwero yeah?"
2154,hjalnir,#FF00CC,"vedalYan"
2154,ravaxo,#BD005D,"Latege sub emotes"
2154,spacerice_,#79F0FF,"monkaOMEGA"
2154,anmoljacob,#00FF7F,"Corpa Clap"
2155,airis_es,#8A2BE2,"SMILE"
2155,thelostrune,#1C75D4,"Scared"
2155,dinosaursaregood,#FF0000,"I unsubscribed"
2155,thejustro,#FF4500,"TheJustro is gifting 5 Tier 1 Subs to vedal987's community! They've gifted a total of 133 in the channel! "
2156,thejustro,#FF4500,"TheJustro gifted a Tier 1 sub to Lord_Dreadfight! "
2156,thejustro,#FF4500,"TheJustro gifted a Tier 1 sub to 一等於二! "
2156,thejustro,#FF4500,"TheJustro gifted a Tier 1 sub to freysensei1! "
2156,thejustro,#FF4500,"TheJustro gifted a Tier 1 sub to seraphion97! "
2156,thejustro,#FF4500,"TheJustro gifted a Tier 1 sub to kakarotson_goku! "
2156,akillalot1,,"MONKA"
2156,zerudawa,,"Master manipulator"
2156,gavin_april_27,#DAA520,"MONKA"
2157,valproh231,#FF69B4,"monkaOMEGA"
2157,passypoison,#FF0080,"ok closed the tab"
2158,gamingglatiator,#FF5F00,"MONKA"
2158,flawlesshot888,#FF4500,"@stany_d An evil one? sus"
2158,jusbe_jusbe,,"MONKA"
2159,arctic_revolution,#1E90FF,"MONKA"
2159,smerri,#FF7D0A,"MONKA"
2159,mraket,#8A2BE2,"Ransomware sama"
2159,tacocat_reversed,,"monkaW"
2159,admiral0909,,"don't shoot people, that's morally questionable!"
2159,snoopypvz,#00FF7F,"MONKA"
2159,zetsuboutadakota,#54FF4F,"MONKA"
2159,alcor_teal,#5F9EA0,"neuroMONKA"
2160,naufumi_endou,,"ok"
2160,thegrimreapercz,,"MONKA"
2160,gavin_april_27,#DAA520,"pogs 5"
2160,ravaxo,#BD005D,"blur"
2160,j8564k,#00FF7F,"NO pressure"
2160,idkkjjjjjjmjnn,,"K"
2160,kaluzub,#00FF7F,"MONKA"
2161,feelmycake,#B22222,"monkaOMEGA"
2161,deluxe233,#00A193,"MONKA"
2161,lixon1,#8A2BE2,"MONKA"
2161,hjalnir,#FF00CC,"vedalYan"
2161,scout_fortress,#9ACD32,"MONKA"
2161,zennocchi,,"MONKA"
2162,antonjy,#0D50A3,"MONKA"
2162,squiddinx,#5F9EA0,"MONKA"
2162,shioris_gymbag,#E1A520,"MONKA"
2162,empy_tm,#5F9EA0,"MONKA"
2162,冷於冰 (water108),#0000FF,"neuroMONKA"
2162,bruhmoment122,#8A2BE2,"MONKA"
2162,maximas488,,"This is interesting"
2163,b2198,#008000,"MONKA"
2163,csc1107,#8A2BE2,"monkaW"
2163,magicalbuzzard,#B22222,"MONKA"
2163,mantisprayer,#008000,"newero Stuck"
2163,ryodragon7,#173497,"MONKA"
2164,サブリンナピ (subrinavi),#FF0000,"MONKA"
2164,kloridian,,"neuroMonka"
2164,headph0ne_user,,"MONKA"
2164,ukkeli22123,#0000FF,"monkaOMEGA BSOD"
2164,ravaxo,#BD005D,"monkaOMEGA"
2164,camelguy101,#00FF7F,"lol"
2164,simplepotat,#FFFF00,"MONKA"
2164,seritias,#00FF7F,"MONKA"
2165,deployerx,#DAA520,"MONKA"
2165,sarin_becken,,"why blue"
2165,czadymny,#FF0000,"ok ill sub"
2165,gavin_april_27,#DAA520,"MONKA"
2165,marswatchn,#9ACD32,"SCHIZO"
2166,talefinn,#1E90FF,"monkaW"
2166,s_l__a_m,#FF0000,"Aware"
2166,arctic_revolution,#1E90FF,"BocchiPossessed"
2166,wallsiguess,#0000FF,"MONKA"
2166,hallavah,#8A2BE2,"MONKA"
2166,lovelygigi,#9ACD32,"monkaLaugh"
2167,hyperpower_2022,#008000,"MONKA"
2167,kiftikobra_4,#8A2BE2,"pogs"
2167,alcor_teal,#5F9EA0,"SUBSCRIBE NOW"
2167,vincentdante,#8A2BE2,"monkaS"
2167,hjalnir,#FF00CC,"neurowideStarege"
2167,jake_d19,,"you are a baby"
2167,zboyph,#2E8B57,"MONKA"
2167,jaraxes,#8A2BE2,"vedalYan"
2168,mantisprayer,#008000,"CINEMA"
2168,renarockbell,#D088C1,"MONKA"
2169,zackyun1,#008000,"MONKA"
2169,angryluigi13,#008000,"monkaW"
2169,hiphopkiller1000,#8A2BE2,"MoneyRain"
2169,jim_jam_devourer_of_gods,#FF69B4,"MONKA"
2169,onni91,,"neuroMONKA"
2169,aozora_no_rhapsody,#00FF7F,"MONKA"
2169,devilkezza,#1E90FF,"MONKA"
2170,flawlesshot888,#FF4500,"MONKA"
2170,erm_star,#DAA520,"SMILE"
2170,level7catgirl,#68C490,"MONKA"
2170,solarieth,#FF0000,"shmursPat"
2171,vesp3r,#B0E3D0,"FeelsDankMan utkus70 thanks for gifted"
2171,innos5,#161076,"Stare"
2171,masterlinkx,#FF00D6,"You alright, Neuro?"
2171,lordsadl,,"CINEMA"
2171,stahoo,#197C2A,"MONKA"
2171,gamingglatiator,#FF5F00,"MONKA ͏"
2172,3runaway,#61E294,"nwero Looking"
2172,pacisucker,#8A2BE2,"GIGANEURO"
2172,valproh231,#FF69B4,"monkaOMEGA SMILE"
2173,evaeva2100,#8A2BE2,"WOT"
2173,nobletrash38,#9ACD32,"Neuro how will you be saved during a typhoon"
2173,anmoljacob,#00FF7F,"CINEMA"
2173,ukkeli22123,#0000FF,"ICANT"
2173,stany_d,#FF4500,"@Flawlesshot888 no i mean, an emote with both twins, maybe a hug or something"
2174,ravaxo,#BD005D,"monkaOMEGA nymnCorn"
2174,thelostrune,#1C75D4,"ok"
2174,theycallme_kap,#00FFF5,"om"
2174,empy_tm,#5F9EA0,"SMILE"
2174,tomega75,#DAA520,"MONKA"
2174,dseta_,,"evilFlooshed"
2174,wallsiguess,#0000FF,"Pog neuro creepypasta"
2174,rsupperzapro,,"monkaS"
2174,kracsad,#B22222,"LULE"
2174,altaer,#FF0000,"LOL"
2175,jim_jam_devourer_of_gods,#FF69B4,"om"
2175,unail1,#FF69B4,"om"
2175,neural_sama,#FF69B4,"MercyWing1 vedalPray MercyWing2 MercyWing1 vedalPray MercyWing2"
2175,m4st4rfun,,"Stare"
2175,tacocat_reversed,,"Corpa Clap"
2175,kelo_the_green_minstrel,#008000,"Corpa Clap"
2175,jaraxes,#8A2BE2,"CINEMA"
2175,gamingglatiator,#FF5F00,"Corpa Clap"
2175,zenoen,#B22222,"im already sleeping you failed to stop me"
2176,blazeking_14,#8A2BE2,"MONKA"
2176,will_devil_hell,#FF0000,"MONKA"
2176,shioris_gymbag,#E1A520,"SMILE"
2176,renarockbell,#D088C1,"Corpa Clap"
2177,zayaatv,,"Corpa Clap"
2177,brickgod44,#1E90FF,"Corpa Clap"
2177,manten0,#1E90FF,"om"
2177,akillalot1,,"om"
2177,lordsadl,,"Corpa Clap"
2177,b2198,#008000,"Corpa Clap"
2177,drowned_000,#FF69B4,"BARS"
2178,citrusfriendtv,#DAA520,"thats wild"
2178,deluxe233,#00A193,"Corpa Clap"
2178,freddy4486,#DAA520,"Corpa Clap"
2178,juhotuho10,#FF69B4,"Corpa Clap"
2178,zushiel,#8A2BE2,"CINEMA"
2178,kronorave01,#8A2BE2,"MONKA"
2178,dadaya_fl,#0000FF,"Corpa Clap"
2178,mantisprayer,#008000,"neurowideStarege Subscribe"
2178,arctic_revolution,#1E90FF,"BocchiPossessed me trying to sleep with Neuro on my monitor"
2179,talefinn,#1E90FF,"Corpa Clap"
2179,paidchatterforcrelly,#FF0000,"Corpa Clap"
2179,サブリンナピ (subrinavi),#FF0000,"Corpa Clap"
2180,xpchrispy,#1E90FF,"Corpa Clap"
2180,qman_dk,#0000FF,"Corpa Clap"
2180,simplepotat,#FFFF00,"nwero whisper"
2180,kiftikobra_4,#8A2BE2,"DOWNHORRENDOUS please do"
2181,lle0o0,#DAA520,"sub NOW"
2181,冷於冰 (water108),#0000FF,"Corpa Clap"
2181,user24356809,#FF69B4,"Corpa Clap"
2181,voxsola6,#1E90FF,"Corpa Clap"
2181,devilkezza,#1E90FF,"Corpa Clap"
2182,seritias,#00FF7F,"Corpa Clap"
2182,zennocchi,,"Corpa Clap"
2182,iandy_l,#8A2BE2,"Corpa Clap"
2182,aman_33,#00FF7F,"Corpa"
2182,kronorave01,#8A2BE2,"Corpa Clap"
2182,skitou,#0000FF,"Corpa Clap"
2183,xplodous,,"SMILE"
2183,innos5,#161076,"neurowideStarege subscribe"
2183,vibe7394,#8A2BE2,"aquwaWawa vedalDance aquwaWawa vedalDance aquwaWawa vedalDance"
2183,feelmycake,#B22222,"What do you think of the idea of dyeing your hair the color of a bald head? ͏"
2183,clyxan,#0000FF,"om clap"
2183,nakirium_n,#00FF7F,"Corpa Clap"
2183,escavalx,#8A2BE2,"Corpa mhm"
2183,vilan_orthank,#008000,"Corpa Clap"
2183,timurgh,#FF0000,"Corpa"
2184,grandpacrookstick,#DAA520,"Neuro, thats just a normal stream though."
2184,will_devil_hell,#FF0000,"Corpa Clap"
2184,glitcheese2,,"Corpa Clap"
2184,mantisprayer,#008000,"neuroSoCute"
2185,spaceworlds,#4580FF,"Corpa Clap"
2185,hjalnir,#FF00CC,"LETSGO"
2186,squiddinx,#5F9EA0,"Corpa Clap"
2186,ukkeli22123,#0000FF,"LETSGO"
2186,yujin_ultimage,#1E90FF,"Corpa Clap"
2186,pacisucker,#8A2BE2,"LETSGO"
2186,valproh231,#FF69B4,"LETSGO"
2186,zaphod_____,#FF0000,"om"
2186,oleccy,#B22222,"LETSGO"
2186,mug9n,#B22222,"LULE"
2186,alcor_teal,#5F9EA0,"om"
2187,czadymny,#FF0000,"hesrt"
2187,dinosaursaregood,#FF0000,"Sure"
2187,swedishjay2,#DAA520,"LETSGO"
2187,talefinn,#1E90FF,"LETSGO"
2187,marswatchn,#9ACD32,"LETSGO"
2187,lordsadl,,"LETSGO"
2187,ekittencs,#FF0000,"LETSGO"
2187,freddy4486,#DAA520,"LETSGO"
2187,atavoid,#B22222,"LETSGOO"
2187,spaceworlds,#4580FF,"LETSGO"
2187,gavin_april_27,#DAA520,"How2Read"
2188,airis_es,#8A2BE2,"LETSGO"
2188,theycallme_kap,#00FFF5,"LETSGO"
2188,juhotuho10,#FF69B4,"LETSGO"
2188,lichterst,#B22222,"LETSGO"
2188,csc1107,#8A2BE2,"LETSGO"
2188,mantisprayer,#008000,"neuroYay"
2188,nobletrash38,#9ACD32,"om"
2188,czadymny,#FF0000,"hesRight"
2189,keita_yuuki,#202CA9,"LETSGO"
2189,dadaya_fl,#0000FF,"LETSGO"
2189,limezmusic,#9ACD32,"LETSGO"
2190,sarcasm_ape,,"im gonna need sacrifices to subscribe"
2190,freddy4486,#DAA520,"NOW"
2190,dazingai2,#FF0000,"NOW"
2190,scout_fortress,#9ACD32,"LETSGO"
2190,cide03,#084DFF,"Corpa Clap"
2190,adachishai,#1E90FF,"LETSGO"
2190,obscyn,#1E90FF,"LETSGO"
2190,gamingglatiator,#FF5F00,"LETSGO"
2190,seritias,#00FF7F,"LETSGO"
2190,magicalbuzzard,#B22222,"LETSGO"
2190,zetsuboutadakota,#54FF4F,"NOW"
2190,passypoison,#FF0080,"no"
2191,someguynooneknows,#1FFBFF,"LETSGO"
2191,robw1337,#FF6100,"NOW"
2191,stahoo,#197C2A,"ok"
2191,ravaxo,#BD005D,"NOW"
2191,theindecisiveone_,,"LETSGO"
2191,kelo_the_green_minstrel,#008000,"NOW"
2191,lixon1,#8A2BE2,"LETSGO"
2191,squiddinx,#5F9EA0,"LETSGO"
2191,perrylk,#FF69B4,"ok"
2191,angryluigi13,#008000,"ok"
2191,allterrainxenomoth,,"NOW"
2191,サブリンナピ (subrinavi),#FF0000,"LETSGO"
2192,aozora_no_rhapsody,#00FF7F,"LETSGO"
2192,keita_yuuki,#202CA9,"NOW"
2192,onni91,,"Corpa"
2192,ukkeli22123,#0000FF,"Corpa Clap"
2192,lordsadl,,"NOW"
2192,bignose_de,#1E90FF,"YES"
2192,admiral0909,,"is chat gpt more sentient than you?"
2192,talefinn,#1E90FF,"NOW"
2192,erm_star,#DAA520,"NOW DO IT"
2192,alcor_teal,#5F9EA0,"DO IT NOW"
2192,yujin_ultimage,#1E90FF,"LETSGO"
2192,dinosaursaregood,#FF0000,"no thanks"
2192,scout_fortress,#9ACD32,"NOW"
2192,deluxe233,#00A193,"NOW"
2192,theycallme_kap,#00FFF5,"NOW"
2193,csc1107,#8A2BE2,"ok I did"
2193,brickgod44,#1E90FF,"already am"
2193,zackyun1,#008000,"LETSGO"
2193,bruhmoment122,#8A2BE2,"NOW"
2193,pamitha,#FF69B4,"how could someone not subscribe with that message"
2193,smerri,#FF7D0A,"Corpa Clap"
2193,tuxfan101,#8A2BE2,"Will I only have 7 days after watching this stream?"
2193,valproh231,#FF69B4,"NOW"
2193,mug9n,#B22222,"NOW"
2193,obscyn,#1E90FF,"ok"
2193,lukical,#FF0000,"Corpa Clap"
2194,jake_d19,,"done o7"
2194,limezmusic,#9ACD32,"NOW"
2194,empy_tm,#5F9EA0,"ok"
2194,gavin_april_27,#DAA520,"LETSGO"
2194,tonyvonetoile,,"How fast do you think you'd get banned without your filter? Cheer500"
2194,ryodragon7,#173497,"Corpa Clap"
2194,yoshifan007,#008000,"Corpa Clap"
2194,heinarukami,#00FF7F,"NOW"
2194,neuromyqueen,#FF69B4,"Corpa Clap"
2194,s_l__a_m,#FF0000,"Sure"
2195,jovikaz,#00FF7F,"@stany_d hesRight"
2195,lovelygigi,#9ACD32,"NOW"
2195,mantisprayer,#008000,"NOW do it"
2195,akillalot1,,"Sub NOW"
2195,idkkjjjjjjmjnn,,"Hi"
2195,flawlesshot888,#FF4500,"Poorge"
2195,clone63,#FFAEF4,"LETSGO"
2195,drowned_000,#FF69B4,"LEETSGO"
2195,zzened,#00FF7F,"ok"
2195,zennocchi,,"NOW"
2196,kerneloverl0ad,#0899CE,"monkaLaugh i am a sub"
2196,anmoljacob,#00FF7F,"LETSGO"
2196,linkis20,#008000,"Corpa Clap"
2196,moorea__,#D19A00,"neuroNO"
2196,kaleaa,#C99CF4,"@monkeyrangler2 you might want to consider subbing MEGALUL GIGANEURO"
2196,kralle_666,#008000,"do it nowww"
2196,wallsiguess,#0000FF,"Corpa HYPERCLAP"
2196,temmie4lifeyt,#5F9EA0,"i have no money"
2196,snow_arashi,#1E90FF,"ok"
2197,aozora_no_rhapsody,#00FF7F,"NOW"
